k,dx,dy,da,
457,0.9640305515207359,8.411461834031329,-0.0016255707368512378,
458,0.9009095304177563,8.322834751834812,-0.0016786636737612572,
459,0.7478151612867379,8.224731834882576,-0.0017856863248424358,
460,0.6959036468952391,8.141302856538054,-0.0018206968536885401,
461,0.7102109874459472,8.217213139498611,-0.0016466354033357281,
462,0.6995728276547837,8.217696158738818,-0.0015555526511792468,
463,0.7393766725182189,8.171118668921217,-0.0014639682693660637,
464,0.7321346602807495,8.300835661041297,-0.0013386721129149516,
465,0.9254761248038932,8.073293904082803,-0.0012498093375319088,
466,0.8210412771363451,8.1484779718337,-0.0012627765841755631,
467,0.7281792519736001,7.979907717616584,-0.0011423617184144943,
468,0.7517703909569704,7.9357394742182805,-0.0011275028648101452,
469,1.0446568189941132,8.267193468011335,-0.0011394007761070923,
470,0.9959755919742435,8.217552581456161,-0.001294940927080164,
471,1.1315463769034722,8.123308146947075,-0.0013236971723157819,
472,0.9987506575838978,8.031912189907551,-0.0011813908600303942,
473,0.8141852890964714,7.98522706794224,-0.0010321565794547804,
474,0.4931176492442475,7.928204153681669,-0.000815979451800476,
475,0.5857233067080045,8.211098726238454,-0.0008520067862172621,
476,0.727243631656961,8.084126280519826,-0.000712329495248118,
477,0.8304022690284469,7.860553946012395,-0.0006532983176691298,
478,0.39244545858603885,7.788351790792916,-0.0006458498767226949,
479,0.017390933504209727,7.850328162068962,-0.0006528090780361902,
480,0.11466247212864289,7.934330304614662,-0.0005869151539690479,
481,0.2325653458043604,7.867118248236288,-0.0005407198533520507,
482,0.20749381924601096,8.221838869272347,-0.0005707524571100233,
483,0.19321808991782774,8.29496941078083,-0.00030886071830598175,
484,0.15097406970261318,8.275788482234823,-0.00017364427733845833,
485,0.07364128443867202,8.131317866733397,-6.571022436834863e-05,
486,-0.1386688950236632,8.260034496825824,-5.535254353688807e-05,
487,-0.18938837663246488,8.349943717549692,-5.5337223711642014e-05,
488,-0.15310556756963223,8.671464527524755,-4.4929094678471636e-05,
489,-0.23029308854569308,8.88005769848455,-4.795227736770127e-05,
490,0.05754741991117385,9.004702318576605,4.632651915677764e-06,
491,-0.16146640598720552,9.301425864230787,-6.655587592120042e-05,
492,-0.07959733646783462,9.299852073176197,-0.0001472141037470705,
493,0.1625817034548902,9.625558867561722,-6.352966666466932e-05,
494,0.2496404370358789,9.623525699905258,-4.2332601072370656e-05,
495,0.40769224694018646,9.76164374461932,0.00013690328955119624,
496,0.4139529462111824,9.846660333655642,0.00018607988289311844,
497,0.9595154179563465,9.599836894802124,0.00036840390742964337,
498,0.9720870940357429,9.948635185430525,0.0003251989307978152,
499,1.0975195359650627,9.883991429802457,0.00026001960683114545,
500,1.0872683662730793,10.07942398328045,0.00031546095875535814,
501,1.1243951318635723,10.603976971602435,0.00026737907172711024,
502,1.2722714383906037,10.552978068888478,0.0002547345578922935,
503,1.2709829713812795,10.7478735067303,0.0002606680592945592,
504,1.375400711496276,11.117731119195497,0.00036502784066043924,
505,1.482718751034696,11.104101579692,0.00040861635576561715,
506,1.409449783712148,11.1033324441226,0.0003119736805827812,
507,1.367189821705331,11.83451313652057,0.00042442620000503715,
508,1.255732502622898,11.842426272925522,0.0004215146943630111,
509,1.0298146737818499,12.050850867653097,0.000394763988706184,
510,0.9657986887852772,12.560523681699905,0.0002884591874127186,
511,0.718324573883379,12.649267547085728,0.00018400501937467124,
512,0.39115633727579535,12.851335674598744,0.00020540569709820346,
513,0.21459323928885965,13.25478548649643,0.0002624089108049371,
514,0.03173769845166419,13.296620749685772,0.0002080825796311834,
515,-0.2819077770244789,13.487262013857617,0.000392914059396364,
516,-0.7547078399226592,13.405643464877357,0.0005548885650231185,
517,-1.1359846374490203,13.350738008635332,0.0006070901443801929,
518,-1.471293145987751,13.434447287827567,0.0006593151530758529,
519,-1.8790382943317923,13.273651212710362,0.0005212419948948856,
520,-2.22219088339628,13.487877682254265,0.00045281347251249077,
521,-2.692965166720505,13.656631635864244,0.00026319459053110277,
522,-3.005495131350685,13.57298908159116,7.24633769069085e-05,
523,-3.509464861025755,13.409609570119528,-5.1547020389754e-05,
524,-4.160173005807408,13.21300872082999,2.621093758192576e-05,
525,-4.4859799802882705,12.678774470397414,0.0001795601143601,
526,-4.919220093625157,12.452891412844352,0.0003472699213004221,
527,-5.2791960346260325,12.029365895450653,0.0002309276324367008,
528,-5.714499696562882,11.664089159028123,5.0527760943160777e-05,
529,-6.0501788422592,11.336867752088509,-0.0001101086775318694,
530,-6.3800484487439775,11.337089525466382,-0.000381391686620363,
531,-6.580104552392882,10.829424231185342,-0.0005035872894604164,
532,-6.570205878119481,10.376608398525661,-0.0005402057000559995,
533,-6.591801009244122,9.657338504375844,-0.0004842681217550283,
534,-6.487966728248772,9.13181163377348,-0.00032328969348766664,
535,-6.411752486860053,8.57532174258941,-0.00016650888489939866,
536,-6.379358845466342,8.026610238570342,-0.00013969297107636544,
537,-6.349339240823447,7.478892115683763,-8.26119302711776e-05,
538,-6.093094329013006,6.924030537848736,-8.70442217482158e-05,
539,-5.851960870004646,6.423705267359679,-5.5859446429401376e-05,
540,-5.415294501969697,5.858857292492161,-4.7416788075405926e-05,
541,-4.9636319097937545,5.320761307610482,-4.791620809010619e-05,
542,-4.797961224608706,4.780433082460988,-5.9878295641749985e-05,
543,-4.535145412745983,3.916485052410721,-1.087862241488935e-05,
544,-4.154411907662507,3.434915702055335,2.9629432344627747e-05,
545,-3.672166918700455,3.0057964910061514,6.853401668396875e-05,
546,-3.109697665609346,2.5627252361456527,0.0001897118388995353,
547,-2.7221516434770265,2.100103078523631,0.0002113527767318834,
548,-2.4232178742106925,1.5095483428716676,0.00022515750455113018,
549,-2.201665486882142,0.9841379055497441,0.0003609579824039935,
550,-1.8979667687390318,0.6885073980797074,0.0004239355943772456,
551,-1.617551980393408,0.1323762820261436,0.00045247222463253717,
552,-1.311028858228923,-0.26524490715907234,0.000471878435721898,
553,-1.0420004016952475,-0.630170281207441,0.0004369839177552678,
554,-1.1321582092913332,-1.1843845655507437,0.0005477823249889022,
555,-0.9925890316121198,-1.5274083106637164,0.0005513044030805315,
556,-0.9558745973735512,-1.8313122137626152,0.0006186465271352838,
557,-0.748406942015059,-2.2179424325152155,0.0006734084038251074,
558,-0.5600260829158685,-2.496738959012191,0.000751553911573704,
559,-0.7144657360215376,-2.6662986059724574,0.0007862410856536821,
560,-0.5892016504319031,-2.8095360296408813,0.0008103057834342349,
561,-0.4998923705648295,-2.958869067851282,0.000867103064984413,
562,-0.7372138934940367,-3.1940335969765385,0.0008078446076544982,
563,-0.9994668695537285,-3.1378380213634642,0.0008005339269992647,
564,-1.023413134772973,-3.1259093378867533,0.0006516115155192764,
565,-1.110676997281324,-3.1119171176355565,0.000655499028751564,
566,-1.24364832755181,-2.795475357419946,0.0006644943039699081,
567,-1.3997589951431166,-2.625752192083894,0.0007633220834638438,
568,-1.6086021890874491,-2.465643552207794,0.0008681132564396996,
569,-1.7172950233078197,-2.1891452289252555,0.0008177048233769541,
570,-1.6852989755686636,-1.855557684246918,0.0009336559597292512,
571,-1.899714564417259,-1.327148386592313,0.0008738256175814599,
572,-1.9422569711140127,-0.8164563284858275,0.000684864029615883,
573,-1.982361538328881,-0.34117905860374265,0.0006660293473894803,
574,-2.0204431337489126,0.3456194644390962,0.0006224644483370564,
575,-2.1293618126979865,0.7899450791977785,0.0005564373524817728,
576,-2.1786446523724763,1.3301136256423263,0.0005127185076733622,
577,-2.191763144945547,1.975930001304988,0.0004417550670449723,
578,-2.158593007651767,2.3771687295422623,0.0005256169545550821,
579,-2.0267837372150694,2.89715681799224,0.0006121329815493032,
580,-2.000065308156813,3.084652677037411,0.0007254426288301075,
581,-1.8508660472418441,3.3654008143753344,0.000657853788985481,
582,-1.6798819540913712,3.7604857398541327,0.0004909757030371019,
583,-1.6165584358010818,4.1614609362362245,0.0005154166569552952,
584,-1.3227268837556494,4.316224823839377,0.0004138793976072065,
585,-0.9889569803088634,4.451715050912213,0.0004228371266945547,
586,-0.8844570287281286,4.497189807891914,0.0004025820430593307,
587,-0.8359585726035874,4.473598913566946,0.0002341799146353546,
588,-0.6181930421165447,4.382262070916184,0.0001288140372583367,
589,-0.3128841555972386,4.370409142716426,8.14313416813775e-05,
590,0.0692784151958108,4.114025416956423,-0.00018181487505078767,
591,0.19258832510131896,3.6574981189442894,-0.0003676503838489324,
592,0.4816163588119835,3.1158891431918647,-0.00044322611008779447,
593,0.2689886189268833,2.709215987722601,-0.0006353516823397465,
594,0.4973715054973624,2.17005177049181,-0.00070027187446778,
595,0.8114264492393204,1.7821510496901567,-0.0007351932318386128,
596,1.107210895305954,1.2637461346897538,-0.0009518605351988407,
597,1.354049713969978,0.22203855392639582,-0.000980865462620737,
598,1.2918024173236162,-0.3780090845872337,-0.0009751852459679586,
599,1.5366843095907186,-1.2069474205392794,-0.0009814869888997374,
600,1.759638957520309,-2.2120220258526757,-0.0011456540729700452,
601,2.0308857607060133,-3.0911833403740587,-0.0012128439988512256,
602,2.385535794468005,-3.631051169887641,-0.0013694153227822824,
603,2.6904236569281608,-4.059560604015687,-0.0015849545325623254,
604,3.087563291205477,-4.602431603688231,-0.001764940766905072,
605,3.2234091349628713,-5.245725702443707,-0.0017744295745858339,
606,3.7215307842314473,-5.928250748320835,-0.0017778189034004582,
607,3.9476908187905764,-6.657093517721876,-0.001648965535651509,
608,4.295089085694599,-7.290872375369098,-0.0015158183231934038,
609,4.698836096421225,-7.812918158374167,-0.0014998855372935814,
610,4.842447138475251,-8.641717881142277,-0.001426679712473013,
611,5.326625285499141,-9.08166484789087,-0.0014207045958690894,
612,5.6029629965135115,-9.51978856791191,-0.0015165131214756426,
613,5.889862729438214,-9.95207490007931,-0.0016659706492485864,
614,6.249154434447227,-10.081749722545553,-0.0017405439712704623,
615,6.5868252985801945,-10.566729633080072,-0.0018262613692409503,
616,6.978829203422315,-10.914257742013461,-0.001818667741832614,
617,7.126357395153612,-11.130002669842526,-0.0017067943213367404,
618,7.402330191566463,-11.602977713531828,-0.0016928894699686356,
619,7.795330584233966,-11.80252036353125,-0.0015438673168054065,
620,8.070092273568555,-12.278340668697176,-0.0013984949514597956,
621,8.497570702489284,-12.845030555904188,-0.001258267825274077,
622,8.595500386453786,-13.527098948788243,-0.0012112895093713593,
623,8.798218938422039,-13.777927464094553,-0.0011397333720548188,
624,8.9150010383646,-14.092442429275664,-0.0010644923903899099,
625,9.033081709442236,-14.224296336015293,-0.0010049974090335758,
626,9.106321287965748,-14.331450897352852,-0.0009846834177835006,
627,8.898337294977573,-14.659993642577788,-0.0008501983771875771,
628,9.079260218105826,-15.242572340576103,-0.0006454703094647346,
629,8.985902681235302,-15.414825915732138,-0.0006009843351823634,
630,8.752116738196033,-15.43753268645677,-0.000491913200458328,
631,8.613027718259904,-15.659658478689408,-0.000444075677649953,
632,8.384929572076583,-15.551235350955416,-0.00048437855868390615,
633,8.119735247911454,-15.70505969285147,-0.00042671516681930255,
634,7.739095836911517,-15.686471513646431,-0.00043298944288927815,
635,7.275379217410325,-15.83696430832159,-0.00041575632850869137,
636,6.980721308411468,-15.782949450990266,-0.0004687417485418517,
637,6.647383429391848,-15.920897148615033,-0.00029322081013916437,
638,6.389563325657143,-15.768215981455405,-0.0002760564605837129,
639,6.073322812227605,-15.606161197902857,-0.0002457382132671016,
640,5.78882395228187,-15.216629865499606,-0.0002525000652692814,
641,5.561034344576054,-14.838378529965198,-0.00017184059872321373,
642,5.213870735131287,-14.547604193951443,-7.652090890589158e-05,
643,5.013167170140726,-14.293225869978514,8.788191456238388e-05,
644,4.955780355486585,-14.236402506055988,0.0002006872078100918,
645,4.752768250820573,-13.824104338524847,0.0003796496891806571,
646,4.713028531371545,-13.642506567271539,0.00035375371153552933,
647,4.4541517157081,-12.881051394411138,0.00025713729828557696,
648,4.324511689084488,-12.476208312595773,8.029186144437473e-05,
649,4.215671759660346,-11.88716792563914,-2.755246755720142e-06,
650,3.9386845294941963,-11.54029951357208,4.0526504198745185e-05,
651,3.622285892970865,-10.764179177527453,0.00013955195488036653,
652,3.6073723865992875,-10.39105139641849,0.0002568204326963853,
653,3.5374141388224274,-9.82827194437941,0.0003227184820289277,
654,3.686083945896865,-9.318704414209485,0.0004067884509269962,
655,3.399815349932325,-8.682154675113651,0.0004278975871139573,
656,3.2640038898229236,-8.501742198706218,0.0002974617952257374,
657,3.1221488544137515,-8.330614899842026,0.00027633764258537703,
658,2.951648861037718,-7.61834729718948,0.00025240098696351597,
659,2.9233402429097026,-7.192109923368172,0.00019106543119127867,
660,2.7739002400866326,-6.6535563929254735,0.00012681819606471644,
661,2.5604329409110846,-6.188615669705115,9.370251093418231e-05,
662,2.32980335577048,-5.479271963616078,2.3424074663748462e-05,
663,2.169675741720738,-5.213410411746743,7.20482053931347e-05,
664,2.2136072740306645,-4.906150863062344,0.00011034671000588643,
665,2.0460397807940325,-4.792682814724323,0.00028378286379274805,
666,2.0833256531244686,-4.700062193404676,0.000506312833722709,
667,1.9019522381645686,-4.580672773784428,0.0006593687308949631,
668,1.9056044614064689,-4.3858554083139865,0.0007596906366321215,
669,1.8990665962749276,-3.9512406069714245,0.0007687876304648877,
670,1.9829325022570217,-3.646239976738741,0.0008135580441120515,
671,2.0552122563171835,-3.4106479148133033,0.0007567768755590469,
672,1.8972630926332386,-3.1322553567608793,0.0006940725628100143,
673,1.8493116863527064,-3.034580937538969,0.0005965463702703863,
674,1.7818059553422927,-2.742829874218181,0.0004726011972587549,
675,1.9766493611414973,-2.784603494553579,0.0005019754669604304,
676,1.7811293262878394,-2.5346717940663908,0.00043216202963120096,
677,1.8540366567053894,-2.3644080664331923,0.00033294402188856036,
678,1.6573521452448006,-2.1458735677174445,0.00030105236849142965,
679,1.4608193535016483,-2.2415745732650834,0.00032351097071419126,
680,1.4037463435837694,-2.09428623597384,0.00023025210442865953,
681,1.1893001212840275,-1.946828647533188,0.0001767300630840067,
682,0.8628373977445207,-1.7652258640284657,0.00014037858901821704,
683,0.728300245736726,-2.1809037032552325,0.0001443376400726941,
684,0.5098709515375006,-1.874959023848497,1.2327733400000797e-05,
685,0.3166000624609069,-2.1540379877572136,-2.792291391221207e-05,
686,-0.04561996450083683,-2.2284128700616463,8.265926596623396e-05,
687,-0.14535878558334048,-2.3257611483070946,0.00014690271174264136,
688,-0.5456165755637485,-2.522725628785018,0.00010270586478268017,
689,-0.9166582050493375,-2.663238560916632,0.00011135971597095451,
690,-1.2257070441209095,-2.4724211868262245,-2.0948307250842624e-05,
691,-1.6367128978515737,-2.5803085273538215,-0.00015728531435471246,
692,-1.7906732214848375,-2.6129250594151685,-0.000248856302870153,
693,-2.1331486691044432,-2.776835580185157,-0.0002652560018512806,
694,-2.433103284075237,-2.8875710522520137,-0.00032181731467632434,
695,-2.708451358437763,-3.078578229489601,-0.00026318078805007486,
696,-2.928145494848394,-3.359936243038625,-0.0002966956066182925,
697,-3.2694062320867587,-3.63684604720531,-0.00036494123160608904,
698,-3.5301465117749373,-3.7753351690344985,-0.0003974292235026768,
699,-3.7205053663065115,-3.937486591647577,-0.00039512080095519247,
700,-3.9768155798026825,-4.061841692634175,-0.0005117411461641307,
701,-4.215394458235444,-3.9613034505877067,-0.0006186265365419495,
702,-4.231623969417697,-4.182721076568221,-0.0005721314745481265,
703,-4.38274885555429,-4.554817765084152,-0.0007483425630375089,
704,-4.335489299110499,-4.707651486820204,-0.0009123481933791585,
705,-4.450499733640818,-4.7221460951782035,-0.0008972640333042275,
706,-4.44054260295092,-5.062594654480243,-0.0009310612958194527,
707,-4.494114156572984,-5.477722246616295,-0.0008849531298577937,
708,-4.236355595111455,-5.787384335933297,-0.0010130953813655488,
709,-4.214167398692183,-6.081609627888199,-0.0010434655833491359,
710,-4.039321635177856,-6.793340192827969,-0.0011724216459946864,
711,-3.841734620087365,-6.601845276509181,-0.0013578697498389516,
712,-3.6345937037959004,-7.047182808104353,-0.0014108046397809685,
713,-3.4345968481379074,-7.3091570606997465,-0.0015386040223713295,
714,-3.196916568738928,-7.7098002463265445,-0.0017418845627922381,
715,-3.012272782643997,-7.871660239182006,-0.0018017056113202503,
716,-2.5409559820743723,-8.207724391920515,-0.00189674925314508,
717,-2.223592939702293,-8.324061700335882,-0.0020567307234091534,
718,-2.1121809849846684,-8.490849638911008,-0.002185302731995173,
719,-1.6206174295787008,-8.808160166101409,-0.00218648273676023,
720,-1.4291881908368183,-9.13204544645281,-0.002106593467861446,
721,-1.3521532378412644,-9.06477949915119,-0.0021602542414721907,
722,-0.9847381716669545,-9.208095617209189,-0.0021295283189898817,
723,-0.721034204246628,-9.359007615087897,-0.0020197047887854074,
724,-0.3984775203380053,-9.30760853974692,-0.001981188152638048,
725,0.17435582505381575,-9.52014024145393,-0.002010811726407866,
726,0.3824484306532909,-9.432563390166926,-0.0019417280955940294,
727,0.6286915814016751,-9.446991449210127,-0.00197187575970966,
728,0.9172559203570145,-9.085991252973209,-0.0019176278418967813,
729,1.0393894399366417,-8.75411030079955,-0.0019058714203612193,
730,1.2552901541983132,-8.425634806445057,-0.0018441286973394535,
731,1.560896592831135,-8.06204597156788,-0.0017931968148138986,
732,1.8079540889259818,-7.68835286618414,-0.0018445940772892112,
733,2.061456067214266,-7.592023392184089,-0.001817578486878929,
734,2.252716254119406,-6.9308282336708515,-0.0018255783407169265,
735,2.3209049222244147,-6.151858493676826,-0.0017187230331671003,
736,2.466998362972163,-5.649170860407292,-0.001716398177978435,
737,2.5032136141513988,-4.834634890601123,-0.0016325176896826708,
738,2.6950566937062206,-4.187635569137502,-0.0015406135413940066,
739,2.8165282318274336,-3.5711429925005618,-0.0014690970924166446,
740,3.2238571322073852,-2.842927210549327,-0.0010924956722257852,
741,3.1359504150643787,-2.1061143877572377,-0.0011686799215782349,
742,2.9057911287498186,-1.5009234834179566,-0.0010315620291308832,
743,2.642780461009515,-0.2535343288861043,-0.0009939513572457884,
744,2.4921668080309445,0.5233078466901162,-0.0009623443327445779,
745,2.177698605874326,1.523562007509227,-0.0008573572687109402,
746,2.486200423129567,2.241610515224224,-0.0007816800456504165,
747,2.3757412167098977,2.8714736344483,-0.0007336556467486075,
748,1.995330661088964,3.4174007884701467,-0.0006261792657439418,
749,1.9591645067505894,4.193029685480589,-0.0005656171539995432,
750,1.6136903967583578,5.030449814656066,-0.0004329088597561301,
751,1.4035526424867157,6.098185191490565,-0.0004489662188255335,
752,1.1915958961454152,6.485649783147039,-0.0003991335815499838,
753,0.9119877771444536,7.110184984060304,-0.00043069198375913186,
754,0.8785374938651529,7.7827436830396195,-0.00031552713583079314,
755,0.7124755749336487,7.89577811590123,-0.0003342743065152939,
756,0.35027495020793964,8.581733566695668,-0.0003834145811417028,
757,0.16641556670880675,8.882872477756777,-0.00035874419149242893,
758,0.0629666272417353,9.471708061459466,-0.00022870104240337637,
759,-0.16934704483470142,9.4678073778772,-0.00017576529963252586,
760,-0.4360234473806699,9.70488416782495,-7.534794977409262e-05,
761,-0.6377229492086443,10.074309228717048,4.181617864887962e-05,
762,-0.7641600490675202,10.430308429122768,0.00010310434996727274,
763,-0.9700234254534905,10.648643820781793,0.00024361453824578525,
764,-1.092524557216656,10.702622336275255,0.0003652914937356715,
765,-1.225605894643742,11.027870636969034,0.00035162644250499864,
766,-1.4533699289276854,11.245621326462164,0.0005454902172558774,
767,-1.5631739900712205,11.197283304315164,0.000599714953624624,
768,-1.8009798293859234,11.555443672606017,0.0005345973098409441,
769,-1.926491404674735,11.773750603149075,0.0006300704239811574,
770,-2.122809353469009,11.956276108743417,0.000670967578710012,
771,-2.1454205835952393,12.148057768574148,0.0007020780145051983,
772,-2.283942380723957,12.507827815595334,0.0007588399976551146,
773,-2.504449065247563,12.567415649634867,0.0006623651589038352,
774,-2.561261172663734,12.798042332208773,0.0006121634829270792,
775,-2.492445463632258,12.985496443180821,0.000675599583186721,
776,-2.5310439298678062,13.071939028698587,0.0006035662226032985,
777,-2.726440938662691,13.168641532221358,0.0005156450761169065,
778,-3.044589491329752,13.314533531290486,0.000425454943705909,
779,-3.307646442265799,13.320128942615632,0.0004114443192516212,
780,-3.172747169000914,13.52308196912675,0.0002748725515167201,
781,-3.1458693120540246,13.785533693168325,9.309775461754065e-05,
782,-3.040078673856769,13.746415715810336,6.548000788875706e-05,
783,-2.9324190740129623,13.719660733138163,-7.371562679450976e-05,
784,-3.124600058459002,13.49324022363541,-0.00027704916090291135,
785,-3.128683672240385,12.955256262537922,-0.0005001225517092135,
786,-3.147899349307636,12.791278947939006,-0.0005298289374453006,
787,-3.1852915873661303,12.662530751099652,-0.0005938642560513324,
788,-3.2847525340852357,12.337341559178007,-0.0008086485336139546,
789,-3.2311685223519575,11.88770669332046,-0.0009386191715661024,
790,-3.2872461102399555,11.546130535829583,-0.001097801026796249,
791,-3.1435323538969584,11.062051926210714,-0.001078383049966989,
792,-3.663046064425558,10.618947724407668,-0.0013293335753880343,
793,-3.523443033584435,10.312903494278828,-0.001379916101005004,
794,-3.18757793436216,9.50205360569253,-0.0014452468470124887,
795,-3.0858060513292784,9.03083157925488,-0.0014760577183971406,
796,-3.1010293965661972,8.330332146739558,-0.0015899677400004614,
797,-3.371087538429471,7.969775843685369,-0.0017092439018212857,
798,-3.0600797708686898,7.045578914594735,-0.001701733378201537,
799,-3.137600232883827,6.663017449882261,-0.0016503582497859512,
800,-3.036105802217044,5.900719533023413,-0.001601951571397595,
801,-3.0173988611679405,5.420556630033069,-0.0017445677887560729,
802,-2.915623871035308,4.861327817112439,-0.001883940063994254,
803,-2.870890539625478,4.461026482234466,-0.0018687745983370823,
804,-2.706431128915021,3.8590381366493602,-0.0018820705746301655,
805,-2.4604011876289107,3.288926609693135,-0.0018594038177550789,
806,-2.0352243901613676,2.7269216783228742,-0.0017531727094810007,
807,-1.909718639000424,2.404960317741839,-0.0019325550405582788,
808,-1.7839774172160006,2.1192882457795292,-0.0019842196993009502,
809,-1.730976836008331,1.5880468182151546,-0.0020416132775691693,
810,-1.679118506689285,1.3469911264195176,-0.0021291265788682947,
811,-1.4900465176936422,1.1747821987015925,-0.002164246649311772,
812,-1.270673805772141,0.8302220271207474,-0.0022281728409071374,
813,-0.9663932355293525,0.4346482436547561,-0.002107234214818897,
814,-1.009076431362793,0.44326981688745093,-0.002082142460045535,
815,-0.6034595524261661,0.08352754288219444,-0.0020818306095037107,
816,-0.7261336541956425,-0.0762371129078332,-0.0020821279534224838,
817,-0.5458868386578786,-0.35321508490631004,-0.002045095502316021,
818,-0.607753708903445,-0.6203401756749471,-0.001904383903152838,
819,-0.7385455741942479,-0.8098770025113069,-0.0017656838317549198,
820,-1.3298391786069743,-0.27121093851123845,-0.0016898601622471622,
821,-0.6973499120665565,-0.9008325425786268,-0.0014407406524191136,
822,-0.6199286509276476,-0.4658923499814307,-0.0012982020145593865,
823,-0.7230355087475218,-0.35573946529343914,-0.0013460602742791932,
824,-1.0594152077588106,-0.0630380927289238,-0.0013246536599111013,
825,-1.2387097361356894,0.17352926736094787,-0.0012150038507182054,
826,-1.522346605507721,0.5875874954928548,-0.0011798006427024145,
827,-1.2551921330489932,0.7898676102831104,-0.0012128465171290586,
828,-1.7107520873390456,1.3116510901815417,-0.0011457205485285692,
829,-2.047254754180564,1.7354123594064816,-0.0010750707542018837,
830,-2.0932853525065056,2.2627874069172336,-0.001055270360590765,
831,-1.9543849685410706,2.5209045160689385,-0.0009930121852259526,
832,-2.0536599592585887,3.0085966896522223,-0.0008527355100772394,
833,-2.114577935577863,3.4405210849583696,-0.0008268643783279511,
834,-2.1908521852786293,3.649810376865503,-0.0008182785865906283,
835,-2.337292848146376,4.258486396337766,-0.0006951451284948893,
836,-2.328403808964296,4.634140088243647,-0.0004964288958594003,
837,-2.2334202568080386,5.05329613185534,-0.00046549016243589746,
838,-1.9383599549969546,5.538207267980205,-0.0003921014545142207,
839,-2.000613820129601,5.768812897959506,-0.0003876787757008085,
840,-1.9221977088884827,6.196875868087133,-0.00036424511300676976,
841,-1.85680062194389,6.526264566343464,-0.000255861080571961,
842,-1.6620652509538942,6.755007491951538,-0.00034912529122497777,
843,-1.5605641356514255,7.111000160031054,-0.00036519877329162665,
844,-1.1602419280092136,7.183480786643443,-0.0004287123739466622,
845,-0.937122627793542,7.467115573118065,-0.00038857493470610465,
846,-0.8160389643741013,7.773536635618498,-0.0003651153505528776,
847,-0.5470613431670728,7.887072930265148,-0.0003520259039165442,
848,-0.39428017751514943,8.053398493667984,-0.000389745293367493,
849,-0.1131979443343667,8.25254884836906,-0.0002972516101925242,
850,0.02124678973531502,8.113042933121662,-0.0002650130292552546,
851,0.13120551685610593,8.246851397260997,-0.0003471890399699162,
852,0.4065726833567993,8.30814818243634,-0.0003324166062072466,
853,0.6117509186907455,8.354577487946685,-0.00033928589038407196,
854,0.8211789182383953,8.37595815614847,-0.0003195285381340008,
855,0.978501832358873,8.411649335261473,-0.0003734957267479658,
856,1.2671062150753585,8.157702482551173,-0.00035394477081504214,
857,1.4277424737895288,7.910357998193419,-0.0003260119800131472,
858,1.4054336594534362,7.7310723003297,-0.00037695690639530204,
859,1.5075706794110957,7.383287227780244,-0.0004167773196866488,
860,1.659194458909738,6.946960422048889,-0.00042947157463525004,
861,1.7213180805333508,6.7379650769061215,-0.00045123178093739945,
862,1.861295165613086,6.637959033049526,-0.00043262270415327726,
863,1.8729970219985717,6.019375207831786,-0.0003665217054834233,
864,1.9303061721483985,5.647628701751941,-0.0004394344171674584,
865,2.1506252506281527,4.8663975929155185,-0.00048193157642342365,
866,2.000896585735724,4.483434330566752,-0.00044715487422262155,
867,2.2478086888731,3.8204074693445733,-0.0003422086599574111,
868,2.211809657525791,3.418364418970299,-0.00026927261055163907,
869,2.3283958167584586,3.0319694934273826,-0.00021973925619622118,
870,2.1229391368501496,2.267311646580339,-0.00021942854578819483,
871,1.919842884183538,1.6995378943956965,-0.0001505302169931698,
872,1.9935264181458479,0.880756183733034,-8.443907006610088e-05,
873,2.068758325427453,0.41829081861421713,3.5346644294978816e-06,
874,2.106883122095411,-0.41485001179273695,2.079262746093125e-05,
875,2.2719808013141645,-0.9205012021517902,5.309070421911791e-05,
876,1.9236292491047777,-0.9391370105451102,1.8886408726799878e-05,
877,1.7085971586404156,-1.6799264651487675,0.00012563685260714216,
878,1.6751575423427667,-2.057562245509935,0.0001736410584779989,
879,1.4655897263605908,-2.5931888421114238,0.0002188557485414723,
880,1.1711044433448876,-3.124655162552841,0.00028234334996808533,
881,1.0799184255048289,-3.5400462917508904,0.00022131117572986086,
882,0.8562853897264446,-3.8376216975148054,0.00024406938926619477,
883,0.9486289756228459,-4.306315398102868,0.0003231661365450493,
884,0.8373088726375002,-4.661424336846267,0.0003079958439276306,
885,0.6065208777690785,-5.117890176011663,0.00023304898757436562,
886,0.4622208504196905,-5.159690446550663,0.00026324985904802815,
887,0.40255458076129,-5.6155398365870965,0.00028215377588230745,
888,0.5813709121502129,-5.824712017530807,0.0002955593024900256,
889,0.8220853016178964,-5.94040366875965,0.0002925320355627887,
890,0.852394376194475,-6.423276203565507,0.00023394048975090582,
891,0.3522849449040706,-6.40998000841666,0.00018607639947968617,
892,0.6281901663404383,-6.423049311895703,0.0001745097563349892,
893,0.5656049735776634,-6.622539121479534,0.00023186698216536017,
894,0.3411686428995253,-7.127469652535396,0.00019381530357269732,
895,0.3041023791364523,-7.224338266808992,0.00016234390897266202,
896,0.25292363065181434,-7.497743321968052,0.0001979057410448821,
897,0.3281086776706559,-7.786631751875284,0.0001998209598857801,
898,0.45609346115271876,-7.881730046404826,0.00017421069806647024,
899,0.422406583749094,-8.044578433560396,0.00023092491057820526,
900,0.41951318562853146,-7.987886944026599,0.0002371547785575811,
901,0.47602603031863566,-8.039673544914443,0.00024502804954348607,
