k,Xx,Xy,Xa,
466,40.232845306396484,-46.65692901611328,-0.007645356003195047,
467,40.221187591552734,-46.92789840698242,-0.007605819031596184,
468,40.207950592041016,-47.19623947143555,-0.0075670769438147545,
469,40.18100357055664,-47.47897720336914,-0.007527906913310289,
470,40.15596389770508,-47.758724212646484,-0.007481820415705442,
471,40.12449264526367,-48.033531188964844,-0.007434630300849676,
472,40.09880828857422,-48.30360794067383,-0.007394073065370321,
473,40.081180572509766,-48.5710563659668,-0.007360371761023998,
474,40.07768630981445,-48.83545684814453,-0.007336460519582033,
475,40.06946563720703,-49.112220764160156,-0.007310820277780294,
476,40.05438995361328,-49.38268280029297,-0.007291414774954319,
477,40.03428649902344,-49.642581939697266,-0.007274523377418518,
478,40.03368377685547,-49.89889907836914,-0.00725778890773654,
479,40.049503326416016,-50.15775680541992,-0.007240563631057739,
480,40.06020736694336,-50.42012405395508,-0.007226150948554277,
481,40.06495666503906,-50.679134368896484,-0.007213630713522434,
482,40.07030487060547,-50.95390319824219,-0.007199540734291077,
483,40.07577133178711,-51.23151397705078,-0.007197097409516573,
484,40.08263397216797,-51.50777816772461,-0.007200435735285282,
485,40.09247970581055,-51.77706527709961,-0.007208260241895914,
486,40.11138153076172,-52.051822662353516,-0.007216117810457945,
487,40.13194274902344,-52.330238342285156,-0.0072235544212162495,
488,40.150230407714844,-52.62274169921875,-0.007231058087199926,
489,40.17142105102539,-52.92406463623047,-0.007238033227622509,
490,40.17900466918945,-53.230323791503906,-0.0072470116429030895,
491,40.196067810058594,-53.54925537109375,-0.007252386771142483,
492,40.20891189575195,-53.86724090576172,-0.007253788877278566,
493,40.210365295410156,-54.1991081237793,-0.007258703466504812,
494,40.20759201049805,-54.52989959716797,-0.007264271378517151,
495,40.19744873046875,-54.86599349975586,-0.007277633994817734,
496,40.186893463134766,-55.204952239990234,-0.007292826194316149,
497,40.15156555175781,-55.531776428222656,-0.0073158531449735165,
498,40.115867614746094,-55.873558044433594,-0.007336438167840242,
499,40.0746955871582,-56.211456298828125,-0.007353635039180517,
500,40.034244537353516,-56.55730056762695,-0.007372949738055468,
501,39.99235916137695,-56.92588806152344,-0.007389690261334181,
502,39.94404220581055,-57.290958404541016,-0.007405503187328577,
503,39.89611053466797,-57.66370391845703,-0.0074212499894201756,
504,39.84376907348633,-58.051963806152344,-0.007441389840096235,
505,39.78693389892578,-58.438255310058594,-0.007463131099939346,
506,39.73381423950195,-58.82322692871094,-0.007480129133909941,
507,39.682945251464844,-59.24000549316406,-0.007501902524381876,
508,39.637413024902344,-59.655548095703125,-0.007523188833147287,
509,39.602317810058594,-60.078983306884766,-0.007542927749454975,
510,39.5702018737793,-60.52386474609375,-0.0075575546361505985,
511,39.549312591552734,-60.97095489501953,-0.007567227818071842,
512,39.54310989379883,-61.4254035949707,-0.007577703334391117,
513,39.54460525512695,-61.896270751953125,-0.007590584922581911,
514,39.55399703979492,-62.3670654296875,-0.007600816898047924,
515,39.57710266113281,-62.844573974609375,-0.0076192449778318405,
516,39.62095642089844,-63.31646728515625,-0.007644737605005503,
517,39.68117904663086,-63.784088134765625,-0.007672253996133804,
518,39.75551223754883,-64.2538070678711,-0.007701779715716839,
519,39.84708786010742,-64.714599609375,-0.007724701892584562,
520,39.95280075073242,-65.18357849121094,-0.007744262460619211,
521,40.078285217285156,-65.65863037109375,-0.00775503646582365,
522,40.2161865234375,-66.12832641601562,-0.007757091429084539,
523,40.37504959106445,-66.58917236328125,-0.0077535551972687244,
524,40.56129837036133,-67.03983306884766,-0.0077536143362522125,
525,40.75996780395508,-67.46521759033203,-0.007760636508464813,
526,40.975826263427734,-67.8796157836914,-0.0077751814387738705,
527,41.205421447753906,-68.27426147460938,-0.007784321904182434,
528,41.452064514160156,-68.65205383300781,-0.0077852364629507065,
529,41.711116790771484,-69.01493072509766,-0.007778923958539963,
530,41.98224639892578,-69.37788391113281,-0.007760475389659405,
531,42.259525299072266,-69.71796417236328,-0.007736776955425739,
532,42.53347396850586,-70.0379409790039,-0.007711752783507109,
533,42.8056526184082,-70.32601165771484,-0.007689591497182846,
534,43.070499420166016,-70.59131622314453,-0.007674992084503174,
535,43.329437255859375,-70.83271026611328,-0.007667660713195801,
536,43.584598541259766,-71.05081176757812,-0.007661627605557442,
537,43.836212158203125,-71.24591064453125,-0.0076582408510148525,
538,44.07416534423828,-71.41792297363281,-0.007654685992747545,
539,44.299381256103516,-71.56954193115234,-0.00765257328748703,
540,44.50324249267578,-71.69804382324219,-0.007650855928659439,
541,44.685394287109375,-71.80484771728516,-0.007649124599993229,
542,44.85906982421875,-71.89005279541016,-0.007646861020475626,
543,45.02001953125,-71.93921661376953,-0.007646826095879078,
544,45.16310119628906,-71.96998596191406,-0.007648607715964317,
545,45.28397750854492,-71.98484802246094,-0.0076521108858287334,
546,45.37931442260742,-71.98326873779297,-0.007661032490432262,
547,45.45734405517578,-71.96446228027344,-0.007670808117836714,
548,45.522281646728516,-71.9227523803711,-0.007681076880544424,
549,45.57777404785156,-71.86125183105469,-0.007697348948568106,
550,45.62021255493164,-71.79047393798828,-0.0077162617817521095,
551,45.650794982910156,-71.69863891601562,-0.0077362325973808765,
552,45.66846466064453,-71.5930404663086,-0.007756842765957117,
553,45.675052642822266,-71.47520446777344,-0.007775638252496719,
554,45.6868896484375,-71.33660125732422,-0.007799231912940741,
555,45.69349670410156,-71.18689727783203,-0.00782272219657898,
556,45.69955062866211,-71.02787017822266,-0.007849003188312054,
557,45.69731140136719,-70.85575866699219,-0.007877478376030922,
558,45.687713623046875,-70.67546081542969,-0.007909185253083706,
559,45.686302185058594,-70.49188232421875,-0.00794212892651558,
560,45.6802978515625,-70.30611419677734,-0.007975824177265167,
561,45.671348571777344,-70.11778259277344,-0.008011750876903534,
562,45.674217224121094,-69.92290496826172,-0.008044647052884102,
563,45.68984603881836,-69.73460388183594,-0.008076909929513931,
564,45.707279205322266,-69.55066680908203,-0.008102158084511757,
565,45.729331970214844,-69.37101745605469,-0.008127393200993538,
566,45.757991790771484,-69.20915222167969,-0.008152852766215801,
567,45.7942008972168,-69.05810546875,-0.008182598277926445,
568,45.84022903442383,-68.9172134399414,-0.008216850459575653,
569,45.89141845703125,-68.79151153564453,-0.008248547092080116,
570,45.94133758544922,-68.68330383300781,-0.00828524585813284,
571,46.001129150390625,-68.6010971069336,-0.008318948559463024,
572,46.06290054321289,-68.54369354248047,-0.008343867026269436,
573,46.12651062011719,-68.50912475585938,-0.008367807604372501,
574,46.19184875488281,-68.50662231445312,-0.008389669470489025,
575,46.262088775634766,-68.52479553222656,-0.00840846635401249,
576,46.334476470947266,-68.56768798828125,-0.008425247855484486,
577,46.40735626220703,-68.63975524902344,-0.00843881070613861,
578,46.47863006591797,-68.72957611083984,-0.00845619011670351,
579,46.54386520385742,-68.8423080444336,-0.008477456867694855,
580,46.607887268066406,-68.962646484375,-0.008503774181008339,
581,46.66518020629883,-69.09474182128906,-0.008526906371116638,
582,46.71484375,-69.24364471435547,-0.008542411029338837,
583,46.761837005615234,-69.40943908691406,-0.008559032343327999,
584,46.795772552490234,-69.58081817626953,-0.008571064099669456,
585,46.81500244140625,-69.75689697265625,-0.008583555929362774,
586,46.83005905151367,-69.93358612060547,-0.008595180697739124,
587,46.84351348876953,-70.10780334472656,-0.008599254302680492,
588,46.847713470458984,-70.27655792236328,-0.008598717860877514,
589,46.83880615234375,-70.44355773925781,-0.008596246130764484,
590,46.81346130371094,-70.59780883789062,-0.008582103066146374,
591,46.7835578918457,-70.73046875,-0.00855992641299963,
592,46.741634368896484,-70.83799743652344,-0.008534788154065609,
593,46.710472106933594,-70.92683410644531,-0.008501446805894375,
594,46.669979095458984,-70.9912338256836,-0.008465737104415894,
595,46.61636734008789,-71.03833770751953,-0.008429027162492275,
596,46.55059814453125,-71.06246185302734,-0.008383100852370262,
597,46.47499465942383,-71.04024505615234,-0.008336534723639488,
598,46.40361022949219,-70.99220275878906,-0.008290884084999561,
599,46.32246780395508,-70.90827178955078,-0.008245574310421944,
600,46.232643127441406,-70.7809066772461,-0.008193450048565865,
601,46.13201904296875,-70.61628723144531,-0.008138959296047688,
602,46.01691818237305,-70.43013000488281,-0.008078073151409626,
603,45.88972091674805,-70.22765350341797,-0.00800818670541048,
604,45.74636459350586,-70.00379943847656,-0.007930997759103775,
605,45.59880065917969,-69.75420379638672,-0.007854275405406952,
606,45.43065643310547,-69.47731018066406,-0.007778261788189411,
607,45.254417419433594,-69.1712646484375,-0.007708895951509476,
608,45.064640045166016,-68.84061431884766,-0.007646262180060148,
609,44.85888671875,-68.49059295654297,-0.007584957405924797,
610,44.64904022216797,-68.10745239257812,-0.007527533452957869,
611,44.4196891784668,-67.70904541015625,-0.007470885757356882,
612,44.180397033691406,-67.2955093383789,-0.0074103898368775845,
613,43.93073272705078,-66.86714935302734,-0.007343655452132225,
614,43.667476654052734,-66.43767547607422,-0.007274128962308168,
615,43.391693115234375,-65.99090576171875,-0.007201323751360178,
616,43.10100555419922,-65.53311920166016,-0.0071294791996479034,
617,42.806556701660156,-65.07027435302734,-0.0070632752031087875,
618,42.502498626708984,-64.59065246582031,-0.006998196244239807,
619,42.18357849121094,-64.106689453125,-0.006940317340195179,
620,41.8552360534668,-63.605804443359375,-0.006889367941766977,
621,41.510597229003906,-63.08396530151367,-0.006845016963779926,
622,41.16466522216797,-62.53607940673828,-0.006802959367632866,
623,40.8126220703125,-61.981807708740234,-0.006764271762222052,
624,40.458335876464844,-61.41820526123047,-0.006729073356837034,
625,40.10167694091797,-60.853485107421875,-0.006696606054902077,
626,39.74461364746094,-60.288631439208984,-0.006665064021945,
627,39.39976501464844,-59.71349334716797,-0.006639593746513128,
628,39.04931640625,-59.11658477783203,-0.006623291876167059,
629,38.705650329589844,-58.51657485961914,-0.0066088056191802025,
630,38.37494659423828,-57.92011260986328,-0.006599036045372486,
631,38.05269241333008,-57.3180046081543,-0.006591163109987974,
632,37.74272918701172,-56.725120544433594,-0.00658118911087513,
633,37.44651794433594,-56.129356384277344,-0.006573575548827648,
634,37.16904830932617,-55.538414001464844,-0.006565411575138569,
635,36.913787841796875,-54.9444694519043,-0.006557774264365435,
636,36.67277908325195,-54.35668182373047,-0.0065474919974803925,
637,36.44755935668945,-53.76618194580078,-0.0065449308604002,
638,36.234493255615234,-53.18602752685547,-0.006542844697833061,
639,36.03605270385742,-52.61640548706055,-0.00654183141887188,
640,35.85060501098633,-52.067359924316406,-0.006540211383253336,
641,35.67542266845703,-51.538028717041016,-0.006541951093822718,
642,35.515769958496094,-51.02412796020508,-0.0065476796589791775,
643,35.364837646484375,-50.523746490478516,-0.006560477893799543,
644,35.2160530090332,-50.02772521972656,-0.006577936466783285,
645,35.07598114013672,-49.55201721191406,-0.006602999288588762,
646,34.93714904785156,-49.08588409423828,-0.00662632891908288,
647,34.8094596862793,-48.655364990234375,-0.006644769571721554,
648,34.68695068359375,-48.24386215209961,-0.006654774770140648,
649,34.568634033203125,-47.859432220458984,-0.006660702638328075,
650,34.46208190917969,-47.49077606201172,-0.006668322719633579,
651,34.36894607543945,-47.15708541870117,-0.006680140271782875,
652,34.27546691894531,-46.83971405029297,-0.006696935277432203,
653,34.18416213989258,-46.54704284667969,-0.006716333795338869,
654,34.08515930175781,-46.2763786315918,-0.006739135831594467,
655,33.99824142456055,-46.03321075439453,-0.006762465927749872,
656,33.916481018066406,-45.79662322998047,-0.0067794835194945335,
657,33.84011459350586,-45.566162109375,-0.006795220077037811,
658,33.77040100097656,-45.366249084472656,-0.006809575017541647,
659,33.70086669921875,-45.18362808227539,-0.006820885464549065,
660,33.63701248168945,-45.02321243286133,-0.006829067133367062,
661,33.581695556640625,-44.881465911865234,-0.006835572421550751,
662,33.53561782836914,-44.76926803588867,-0.0068387496285140514,
663,33.495513916015625,-44.666282653808594,-0.006844017654657364,
664,33.45212936401367,-44.5743522644043,-0.006850887089967728,
665,33.41510009765625,-44.48466873168945,-0.006865446921437979,
666,33.37512969970703,-44.39635467529297,-0.006889823358505964,
667,33.34217071533203,-44.31068420410156,-0.0069207604974508286,
668,33.30781555175781,-44.23112106323242,-0.0069558038376271725,
669,33.27257537841797,-44.16850662231445,-0.006990793161094189,
670,33.232418060302734,-44.11685562133789,-0.0070273554883897305,
671,33.18796157836914,-44.07297897338867,-0.00706089660525322,
672,33.149696350097656,-44.03880310058594,-0.007091200910508633,
673,33.11260223388672,-44.00613021850586,-0.0071167489513754845,
674,33.077579498291016,-43.98379898071289,-0.007136418018490076,
675,33.032779693603516,-43.95669937133789,-0.007157218176871538,
676,32.995994567871094,-43.93815994262695,-0.0071746595203876495,
677,32.955020904541016,-43.924556732177734,-0.007187462877482176,
678,32.922119140625,-43.91809844970703,-0.007198733277618885,
679,32.8972053527832,-43.904579162597656,-0.007210948504507542,
680,32.873905181884766,-43.8951530456543,-0.007218870799988508,
681,32.859336853027344,-43.889854431152344,-0.00722435163334012,
682,32.85848617553711,-43.890254974365234,-0.007228198926895857,
683,32.8625373840332,-43.86936950683594,-0.00723225437104702,
684,32.8752555847168,-43.86015319824219,-0.00723037077113986,
685,32.89543151855469,-43.83609390258789,-0.0072267684154212475,
686,32.93064498901367,-43.806697845458984,-0.007228280883282423,
687,32.96888732910156,-43.771053314208984,-0.007232746109366417,
688,33.02374267578125,-43.724796295166016,-0.007235225290060043,
689,33.09373092651367,-43.6706657409668,-0.007238131482154131,
690,33.175907135009766,-43.623779296875,-0.0072350893169641495,
691,33.2747802734375,-43.57059097290039,-0.0072259907610714436,
692,33.37858581542969,-43.51462936401367,-0.007212931755930185,
693,33.49584197998047,-43.450035095214844,-0.007199353538453579,
694,33.62451934814453,-43.379356384277344,-0.007183440495282412,
695,33.763427734375,-43.29907989501953,-0.007170420605689287,
696,33.90999221801758,-43.20527267456055,-0.007156086154282093,
697,34.069679260253906,-43.098331451416016,-0.007138878107070923,
698,34.2387580871582,-42.98469924926758,-0.007120442111045122,
699,34.41400146484375,-42.863399505615234,-0.007102358154952526,
700,34.598392486572266,-42.73625183105469,-0.007079240866005421,
701,34.79108428955078,-42.61349868774414,-0.007051586173474789,
702,34.98200607299805,-42.48054122924805,-0.007026372477412224,
703,35.17735290527344,-42.33070373535156,-0.006993495859205723,
704,35.36817932128906,-42.17411422729492,-0.006953595206141472,
705,35.56195068359375,-42.01709747314453,-0.006914838682860136,
706,35.7530517578125,-41.84492874145508,-0.006874989252537489,
707,35.944454193115234,-41.6544189453125,-0.006837657652795315,
708,36.12215805053711,-41.4505500793457,-0.0067949253134429455,
709,36.29703903198242,-41.23416519165039,-0.0067512658424675465,
710,36.46229553222656,-40.98653793334961,-0.006702222861349583,
711,36.61707305908203,-40.748844146728516,-0.006645298097282648,
712,36.76112365722656,-40.49214553833008,-0.006586562842130661,
713,36.89494323730469,-40.22493362426758,-0.006522639188915491,
714,37.016998291015625,-39.94103240966797,-0.006450164131820202,
715,37.12986755371094,-39.651397705078125,-0.0063757081516087055,
716,37.22073745727539,-39.34817886352539,-0.006297681946307421,
717,37.29686737060547,-39.04142761230469,-0.0062131742015480995,
718,37.367759704589844,-38.728858947753906,-0.006123662460595369,
719,37.41630935668945,-38.4036865234375,-0.0060349409468472,
720,37.456363677978516,-38.06572341918945,-0.005950636230409145,
721,37.49319839477539,-37.73274230957031,-0.005864633247256279,
722,37.51372146606445,-37.39510726928711,-0.0057807439006865025,
723,37.5228157043457,-37.0524787902832,-0.005702492315322161,
724,37.51795196533203,-36.7140007019043,-0.005626564845442772,
725,37.487979888916016,-36.36764144897461,-0.005549835041165352,
726,37.44967269897461,-36.02700424194336,-0.0054767560213804245,
727,37.4013786315918,-35.687355041503906,-0.005402782000601292,
728,37.341278076171875,-35.36559295654297,-0.005331722553819418,
729,37.27699661254883,-35.06012725830078,-0.00526160653680563,
730,37.204315185546875,-34.77055740356445,-0.0051946681924164295,
731,37.119239807128906,-34.498233795166016,-0.005130366422235966,
732,37.02452850341797,-34.24337387084961,-0.005064033903181553,
733,36.91996765136719,-33.99320602416992,-0.004999230150133371,
734,36.808441162109375,-33.77317810058594,-0.004934344440698624,
735,36.6955451965332,-33.588226318359375,-0.004874558188021183,
736,36.57772445678711,-33.4254264831543,-0.004815076012164354,
737,36.45995330810547,-33.29861068725586,-0.004759572446346283,
738,36.335147857666016,-33.19977569580078,-0.004708353895694017,
739,36.20652389526367,-33.127227783203125,-0.0046604410745203495,
740,36.06116485595703,-33.08573532104492,-0.004629574250429869,
741,35.92160415649414,-33.075347900390625,-0.004595079459249973,
742,35.79413986206055,-33.08979797363281,-0.004566645249724388,
743,35.680049896240234,-33.15786361694336,-0.0045397039502859116,
744,35.574039459228516,-33.2576904296875,-0.004513971507549286,
745,35.48337173461914,-33.399078369140625,-0.004492755047976971,
746,35.37967300415039,-33.56886291503906,-0.0044746799394488335,
747,35.282005310058594,-33.7628288269043,-0.004458466079086065,
748,35.202457427978516,-33.977012634277344,-0.004446785897016525,
749,35.12521743774414,-34.22167205810547,-0.004437472205609083,
750,35.064212799072266,-34.499359130859375,-0.004433766473084688,
751,35.01310348510742,-34.82020950317383,-0.004428888205438852,
752,34.971832275390625,-35.15310287475586,-0.004425843246281147,
753,34.94332504272461,-35.508766174316406,-0.004420944023877382,
754,34.91629409790039,-35.88925552368164,-0.004420856945216656,
755,34.89671325683594,-36.26914596557617,-0.004419482778757811,
756,34.89335250854492,-36.67450714111328,-0.004415478091686964,
757,34.897953033447266,-37.087806701660156,-0.00441222358494997,
758,34.90679168701172,-37.522117614746094,-0.0044144825078547,
759,34.92565155029297,-37.95056915283203,-0.004418712574988604,
760,34.955970764160156,-38.38429641723633,-0.004427047446370125,
761,34.99468994140625,-38.829383850097656,-0.004440205171704292,
762,35.038326263427734,-39.285247802734375,-0.00445561483502388,
763,35.09042739868164,-39.745697021484375,-0.004476843401789665,
764,35.14714813232422,-40.20341491699219,-0.004502983298152685,
765,35.20893478393555,-40.67084884643555,-0.004527875687927008,
766,35.280033111572266,-41.1431770324707,-0.0045609320513904095,
767,35.35502624511719,-41.60846710205078,-0.004595758859068155,
768,35.43968200683594,-42.0853271484375,-0.004626962821930647,
769,35.52883529663086,-42.56743621826172,-0.004661866929382086,
770,35.625667572021484,-43.053253173828125,-0.004697977565228939,
771,35.722267150878906,-43.54329299926758,-0.004734857007861137,
772,35.823917388916016,-44.045230865478516,-0.0047736745327711105,
773,35.934295654296875,-44.54548645019531,-0.004807501565665007,
774,36.04593276977539,-45.05194854736328,-0.004838511813431978,
775,36.153175354003906,-45.56271743774414,-0.004871891811490059,
776,36.2609748840332,-46.07330322265625,-0.0049015069380402565,
777,36.37644577026367,-46.58430099487305,-0.004926702007651329,
778,36.50507354736328,-47.09804916381836,-0.004947444889694452,
779,36.64424133300781,-47.60829544067383,-0.004967245273292065,
780,36.775875091552734,-48.12411880493164,-0.004980587400496006,
781,36.90499496459961,-48.64824676513672,-0.004985519219189882,
782,37.02811050415039,-49.16706085205078,-0.004989118315279484,
783,37.14524841308594,-49.681297302246094,-0.004986362531781197,
784,37.27006912231445,-50.182098388671875,-0.004974436480551958,
785,37.394004821777344,-50.65565490722656,-0.004952563904225826,
786,37.51778793334961,-51.119300842285156,-0.004929602611809969,
787,37.642269134521484,-51.574832916259766,-0.004904008004814386,
788,37.77027893066406,-52.013545989990234,-0.0048689935356378555,
789,37.8948860168457,-52.43009948730469,-0.004828501492738724,
790,38.0211181640625,-52.8297119140625,-0.0047812694683671,
791,38.139957427978516,-53.20620346069336,-0.00473543768748641,
792,38.281490325927734,-53.56175994873047,-0.00467875599861145,
793,38.415672302246094,-53.90286636352539,-0.004620399791747332,
794,38.53376388549805,-54.206912994384766,-0.004559704568237066,
795,38.64657211303711,-54.48973083496094,-0.004498240537941456,
796,38.75947189331055,-54.74122619628906,-0.004432243760675192,
797,38.883995056152344,-54.977142333984375,-0.004361509345471859,
798,38.99375915527344,-55.17218780517578,-0.004291805904358625,
799,39.10652542114258,-55.351322174072266,-0.004225080367177725,
800,39.21418380737305,-55.4975471496582,-0.0041611408814787865,
801,39.320556640625,-55.62398147583008,-0.004091302398592234,
802,39.42192077636719,-55.727237701416016,-0.0040157693438231945,
803,39.520931243896484,-55.814727783203125,-0.003941576927900314,
804,39.612213134765625,-55.87746810913086,-0.003867402207106352,
805,39.69219207763672,-55.91713333129883,-0.003794850315898657,
806,39.75292205810547,-55.934295654296875,-0.0037276579532772303,
807,39.80818557739258,-55.93999481201172,-0.003652835264801979,
808,39.858036041259766,-55.9359245300293,-0.0035762344487011433,
809,39.905818939208984,-55.9110107421875,-0.00349760171957314,
810,39.951602935791016,-55.8785285949707,-0.0034155843313783407,
811,39.98920440673828,-55.841583251953125,-0.0033325746189802885,
812,40.0173454284668,-55.79233932495117,-0.0032472650054842234,
813,40.032291412353516,-55.728546142578125,-0.003168019000440836,
814,40.04987335205078,-55.668548583984375,-0.00309041072614491,
815,40.04977798461914,-55.59554672241211,-0.0030132841784507036,
816,40.05607986450195,-55.518638610839844,-0.002936591161414981,
817,40.05498123168945,-55.43247604370117,-0.0028619987424463034,
818,40.0574951171875,-55.337520599365234,-0.0027941518928855658,
819,40.06666564941406,-55.23728561401367,-0.002732862252742052,
820,40.103187561035156,-55.164634704589844,-0.002675197087228298,
821,40.11140441894531,-55.06633377075195,-0.0026289341039955616,
822,40.11674499511719,-54.99072265625,-0.002589109353721142,
823,40.127384185791016,-54.9227409362793,-0.0025470389518886805,
824,40.15377426147461,-54.870460510253906,-0.002505883341655135,
825,40.1885986328125,-54.83106994628906,-0.0024696197360754013,
826,40.23645782470703,-54.812355041503906,-0.0024348245933651924,
827,40.27229309082031,-54.80442428588867,-0.0023983994033187628,
828,40.32890701293945,-54.821529388427734,-0.002364895073696971,
829,40.40065383911133,-54.85887908935547,-0.0023344375658780336,
830,40.474220275878906,-54.920860290527344,-0.0023046950809657574,
831,40.541236877441406,-54.99497604370117,-0.002277582883834839,
832,40.61255645751953,-55.0914306640625,-0.002256598323583603,
833,40.686397552490234,-55.2074089050293,-0.0022365013137459755,
834,40.763427734375,-55.332611083984375,-0.002216508612036705,
835,40.84678268432617,-55.48496627807617,-0.0022018032614141703,
836,40.92937469482422,-55.65361785888672,-0.002195741981267929,
837,41.00733947753906,-55.84034729003906,-0.002190645318478346,
838,41.07170104980469,-56.04792022705078,-0.002188432728871703,
839,41.13878631591797,-56.26462173461914,-0.002185964956879616,
840,41.202205657958984,-56.49929428100586,-0.0021841186098754406,
841,41.26259994506836,-56.74729537963867,-0.002186737721785903,
842,41.31416320800781,-57.00395965576172,-0.0021846680901944637,
843,41.36122131347656,-57.27497482299805,-0.0021814715582877398,
844,41.39032745361328,-57.54740905761719,-0.0021750314626842737,
845,41.40970993041992,-57.830841064453125,-0.0021700835786759853,
846,41.42409133911133,-58.126216888427734,-0.002165865618735552,
847,41.426841735839844,-58.42472839355469,-0.0021619098260998726,
848,41.423336029052734,-58.72878646850586,-0.0021559277083724737,
849,41.407840728759766,-59.03986358642578,-0.0021538380533456802,
850,41.387107849121094,-59.34263229370117,-0.002152878325432539,
851,41.362281799316406,-59.64960861206055,-0.0021478747949004173,
852,41.3259162902832,-59.95751953125,-0.0021432691719383,
853,41.28130340576172,-60.26573944091797,-0.002138087060302496,
854,41.22831726074219,-60.57318878173828,-0.002133547095581889,
855,41.16938781738281,-60.880577087402344,-0.00212631793692708,
856,41.0986213684082,-61.17487335205078,-0.0021197630558162928,
857,41.02191162109375,-61.45658874511719,-0.002114259172230959,
858,40.94755935668945,-61.729000091552734,-0.002106235595420003,
859,40.869869232177734,-61.98465347290039,-0.00209623365662992,
860,40.7866096496582,-62.21978759765625,-0.0020855097100138664,
861,40.70185089111328,-62.44496154785156,-0.002073667710646987,
862,40.612056732177734,-62.66524124145508,-0.002062549814581871,
863,40.52304458618164,-62.857269287109375,-0.0020542966667562723,
864,40.43270492553711,-63.03256607055664,-0.002042594598606229,
865,40.333648681640625,-63.17283630371094,-0.0020288664381951094,
866,40.24266815185547,-63.2965087890625,-0.002016632352024317,
867,40.141700744628906,-63.39112091064453,-0.0020090462639927864,
868,40.043617248535156,-63.46879959106445,-0.002004606183618307,
869,39.94144821166992,-63.53042984008789,-0.002002219669520855,
870,39.84975814819336,-63.55908203125,-0.0019996424671262503,
871,39.76826858520508,-63.56401443481445,-0.001999982399865985,
872,39.68431854248047,-63.53413009643555,-0.0020030818413943052,
873,39.597835540771484,-63.485897064208984,-0.0020099016837775707,
874,39.51050567626953,-63.4027214050293,-0.0020172076765447855,
875,39.41657638549805,-63.29975509643555,-0.0020256824791431427,
876,39.33930206298828,-63.19915771484375,-0.002032315358519554,
877,39.27241897583008,-63.068172454833984,-0.0020435077603906393,
878,39.20756912231445,-62.92349624633789,-0.0020565560553222895,
879,39.152671813964844,-62.758056640625,-0.0020713203120976686,
880,39.111419677734375,-62.57219696044922,-0.0020886147394776344,
881,39.07444381713867,-62.371307373046875,-0.0021027917973697186,
882,39.047672271728516,-62.16078567504883,-0.002117687836289406,
883,39.01669692993164,-61.93290328979492,-0.002135849092155695,
884,38.99077224731445,-61.692893981933594,-0.002152984496206045,
885,38.9752311706543,-61.43620681762695,-0.002166416961699724,
886,38.96603775024414,-61.18166732788086,-0.002180953975766897,
887,38.95928955078125,-60.9104118347168,-0.00219607912003994,
888,38.944190979003906,-60.6336784362793,-0.002211544895544648,
889,38.918060302734375,-60.35563659667969,-0.002226612763479352,
890,38.89054870605469,-60.05958938598633,-0.00223878538236022,
891,38.88563919067383,-59.76806640625,-0.00224859151057899,
892,38.86798095703125,-59.47969436645508,-0.0022577077616006136,
893,38.8530387878418,-59.18589401245117,-0.002269261982291937,
894,38.84809494018555,-58.872825622558594,-0.002278917236253619,
895,38.84456253051758,-58.55905532836914,-0.0022870006505399942,
896,38.84307098388672,-58.23649978637695,-0.002296565566211939,
897,38.837890625,-57.90446472167969,-0.0023060766980051994,
898,38.82669448852539,-57.57170867919922,-0.0023142953868955374,
899,38.81686782836914,-57.23507308959961,-0.002324962057173252,
900,38.8070068359375,-56.904415130615234,-0.0023357681930065155,
901,38.79443359375,-56.57465362548828,-0.0023467906285077333,
902,38.78485107421875,-56.25798416137695,-0.002359118079766631,
903,38.76688003540039,-55.94590377807617,-0.002372273476794362,
904,38.754180908203125,-55.63676834106445,-0.002384874038398266,
905,38.746604919433594,-55.32674026489258,-0.002398782642558217,
906,38.74665832519531,-55.02388000488281,-0.0024068569764494896,
907,38.762882232666016,-54.72830581665039,-0.002422893885523081,
908,38.77411651611328,-54.44307327270508,-0.0024362828116863966,
909,38.78508377075195,-54.16867446899414,-0.002449192339554429,
910,38.81044387817383,-53.90092849731445,-0.0024652951397001743,
911,38.84709167480469,-53.6434211730957,-0.002476072870194912,
912,38.89405059814453,-53.38827896118164,-0.0024850796908140182,
913,38.947105407714844,-53.15007781982422,-0.0024926175829023123,
914,39.007808685302734,-52.9224967956543,-0.0025002232287079096,
915,39.07136535644531,-52.707603454589844,-0.0025071315467357635,
916,39.149784088134766,-52.50864791870117,-0.0025120421778410673,
917,39.22869110107422,-52.32059860229492,-0.0025196364149451256,
918,39.320865631103516,-52.144920349121094,-0.002528649987652898,
919,39.417579650878906,-51.976890563964844,-0.002540786284953356,
920,39.51020812988281,-51.82415008544922,-0.0025482899509370327,
921,39.60010528564453,-51.688262939453125,-0.0025610835291445255,
922,39.69020462036133,-51.56459045410156,-0.002572053112089634,
923,39.77993392944336,-51.452415466308594,-0.0025818932335823774,
924,39.868492126464844,-51.35004806518555,-0.0025905638467520475,
925,39.954830169677734,-51.260154724121094,-0.002602670341730118,
926,40.041343688964844,-51.18473815917969,-0.002615210134536028,
927,40.12222671508789,-51.11396026611328,-0.0026274260599166155,
928,40.199241638183594,-51.04154586791992,-0.0026419651694595814,
