k,dx,dy,da,
131,-0.16193020871438307,-1.4037489734686426,8.475722466773471e-05,
132,-0.08907406005677326,-1.1335784180986173,0.0002526933948952943,
133,-0.021310346349593723,-1.2974942828617801,0.0001833612651879116,
134,-0.011257659160370108,-1.3627039688917584,7.249573603661084e-05,
135,-0.46111354534012705,-1.188586870717657,0.0002310707446769838,
136,0.08658604566813971,-1.3403442048518155,0.000365811439441052,
137,0.04793628379195287,-1.144306122883507,0.00010130221583506492,
138,-0.2500717485415973,-1.4180484311073247,0.00024675139020388165,
139,-0.004187714811591157,-0.8095138634851663,0.0002206800375953551,
140,-0.34601409573940856,-1.289149347245331,0.0002637390077517806,
141,-0.4120153100023489,-0.9495044746884486,-0.00010256849780858519,
142,-0.4663259281541342,-1.2210561281836363,0.00015750573986088242,
143,-0.23453633270393537,-0.6245093052331824,0.0001904048697587366,
144,-0.5107594207738305,-0.6374103587082102,0.00011406295487348264,
145,-0.5738985355310159,-1.0952169201542585,0.0003189794534002155,
146,-0.6092522730402058,-0.2393744380439701,0.00020669510138215336,
147,-0.6385270564701885,-0.49447929659426504,0.00017975766029568521,
148,-0.4898689528810583,-0.7054541174474357,0.00034047444148532443,
149,-0.6259570507761372,-0.339712052612953,2.37027236228341e-05,
150,-0.7485611645661867,-0.26430560135557657,-1.3115593913675366e-05,
151,-0.8468224311039522,-0.15167471860276072,-2.4729997242875422e-05,
152,-0.6407035253271436,-0.22325690991418679,3.912267808462795e-05,
153,-0.8293921002357129,-0.13523825165093178,3.3602630901930146e-05,
154,-0.7866840322532096,-0.24788641450792043,5.136652447116506e-05,
155,-0.49570893428324236,0.051087172264911294,-8.659869298370884e-05,
156,-1.0908116976076703,-0.2869147842065646,-7.79740449001393e-05,
157,-0.7493242444076254,0.02076377231619131,-2.0864449614472076e-05,
158,-0.7296889709935932,-0.21366040147590437,-1.278044470049097e-05,
159,-0.6170261099280339,0.024000792850872477,-0.00025280649289474163,
160,-0.6109461677367231,-0.1210891566771114,-8.309918260445236e-06,
161,-0.9219760913817382,-0.29719953925601,-0.00035950272501980086,
162,-0.5016745509078331,-0.08980588131426818,1.6740263364510525e-06,
163,-0.41029754786858547,-0.5210009608235395,-0.00016877912926568052,
164,-0.6338855027264331,-0.37939102200697505,-0.00019155684749549084,
165,-0.19229479009861644,-0.4562263525385845,-0.0001278509694736758,
166,-0.13987007113669414,-0.5581755449923622,-0.0002492728085161325,
167,-0.25210915724776845,-0.5555906996082264,-0.00025643832952604165,
168,0.1311087056078902,-0.5801175760925527,-0.0003203559267393619,
169,0.09757609453381463,-0.6508251599162059,-0.00039554762567326233,
170,-0.023262061080091878,-0.9357475375032394,-0.000380753584563823,
171,0.09553449667115403,-0.6408407229287495,-0.00033736074210540115,
172,0.21607932852463402,-0.5737282305800554,-0.0003729289116875726,
173,0.3474786818685789,-0.5332068059184273,-0.000434788000759944,
174,0.4120141887233837,-0.7861306171205384,-0.0003596893683737659,
175,0.14780901281820702,-0.6662741790067064,-0.00032266393021273003,
176,0.3360205261903877,-0.6364190300652645,-0.0003784684094674256,
177,0.6137488861867109,-0.7572959083992725,-0.000518044433887112,
178,0.4744153004045371,-0.5137206248067765,-0.00027096706217113076,
179,0.37682337939226046,-0.9509228503553081,-0.00038434289280563967,
180,0.30633585036172784,-0.543691853758683,-0.00036422249713378724,
181,0.4908235357439676,-0.6259286434771234,-0.00033682676429327556,
182,0.4460808032746746,-0.51121481576369,-0.0004890905257214498,
183,0.3985335051206213,-0.5033573064802878,-0.0002480984466293311,
184,0.42355481387419336,-0.2920465668474761,-0.00024891420084267716,
185,0.2635093629678746,-0.7754114324862971,-0.0003424147272110727,
186,0.2919761277037979,-0.4088083803106687,-0.00013418719776448564,
187,0.3943871387493759,-0.38329363902198416,-0.0001973857548651145,
188,0.3947100501317318,-0.5618154575877795,-0.0001693268433850862,
189,0.12056748443964078,-0.09198664971151997,-0.0003188007129574689,
190,0.3794070648706859,-0.38666366266926,-0.0001859064155924252,
191,0.05667443373372008,-0.4401330974607867,-0.0002967450654775882,
192,0.4313824094658731,-0.3055767576908872,-0.0002060157309378182,
193,0.16203479590061826,-0.6094975162499348,-0.00037493013232622007,
194,0.03199313708164975,-0.4231556874564876,-0.00027884431436813904,
195,0.1956882319782517,-0.03104931770332338,-0.0003862080483342363,
196,0.14860874231739457,-0.34487663360903204,-9.176880927024268e-05,
197,0.3892383650147544,0.13054063482751077,-0.0003421390170368124,
198,0.12697628148983586,-0.45646754339023043,-0.00024939551858875854,
199,0.09585354052715062,-0.24462000486409957,-0.00017281003042608463,
200,-0.2214749715017555,-0.3044218140771362,-9.245415347354902e-05,
201,-0.010861992200523739,-0.22164366579746048,-0.0001579693170039664,
202,0.04156013353091153,-0.24950565574444528,-7.552920886455509e-05,
203,0.13874648530640893,-0.17658924935190343,-0.0001073085893103485,
204,-0.16162906515676795,-0.1046062717374015,-0.00012695209592150202,
205,-0.11747321313486586,-0.08832237366263135,-0.00012887339931460108,
206,-0.14902210520433823,-0.0454602293229644,-7.985881531171131e-05,
207,-0.0499375366832433,-0.04169102574956535,-9.388726613325929e-05,
208,-0.380883113003444,0.04270997965483103,1.3515922633154271e-06,
209,-0.3073999421835678,-0.030043363735381055,9.207384217079477e-05,
210,-0.6009953572262525,0.10993430901321743,-8.897999405597186e-05,
211,-0.29573027453556583,0.06358825238712792,-6.543754995965187e-05,
212,-0.35635045031638213,0.06403276077492753,0.0001318572955210658,
213,-0.5724648996428086,0.06365720301151895,-5.6275406785194355e-05,
214,-0.5531140292071068,0.30923154632931904,-0.00011035613929137376,
215,-0.31149193708583034,-0.06823237474185206,-2.0934729772822724e-05,
216,-0.6546060876527973,0.14020477997657035,6.392445351918518e-05,
217,-0.48092307440033466,0.10769021925789869,9.535026280702176e-05,
218,-0.46696805383296675,0.10017650316100454,-0.00012352547475452224,
219,-0.5145276233835611,0.15632822709005825,0.00018555628486929143,
220,-0.7202255192264817,0.176365803820769,-0.00010550798796316055,
221,-0.8016675335153363,0.10812672372134091,-6.386921981505901e-07,
222,-0.32460915375204524,0.1393434940807017,7.104283671228073e-05,
223,-0.5682015486615952,-0.07972364502165075,9.683578724978461e-05,
224,-0.6623858493771101,-0.03965539710917996,-1.6047547130346743e-05,
