k,Kx,Ky,Ka,Px_,Py_,Pa_,
245,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
246,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
247,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
248,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
249,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
250,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
251,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
252,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
253,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
254,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
255,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
256,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
257,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
258,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
259,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
260,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
261,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
262,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
263,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
264,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
265,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
266,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
267,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
268,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
269,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
270,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
271,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
272,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
273,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
274,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
275,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
276,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
277,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
278,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
279,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
280,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
281,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
282,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
283,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
284,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
285,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
286,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
287,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
288,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
289,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
290,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
291,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
292,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
293,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
294,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
295,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
296,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
297,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
298,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
299,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
300,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
301,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
302,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
303,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
304,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
305,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
306,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
307,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
308,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
309,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
310,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
311,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
312,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
313,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
314,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
315,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
316,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
317,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
318,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
319,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
320,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
321,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
322,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
323,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
324,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
325,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
326,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
327,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
328,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
329,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
330,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
331,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
332,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
333,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
334,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
335,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
336,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
337,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
338,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
339,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
340,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
341,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
342,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
343,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
344,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
345,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
346,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
347,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
348,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
349,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
350,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
351,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
352,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
353,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
354,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
355,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
356,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
357,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
358,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
359,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
360,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
361,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
362,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
363,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
364,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
365,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
366,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
367,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
368,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
369,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
370,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
371,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
372,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
373,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
374,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
375,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
376,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
377,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
378,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
379,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
380,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
381,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
382,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
383,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
384,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
385,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
386,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
387,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
388,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
389,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
390,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
391,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
392,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
393,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
394,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
395,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
396,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
397,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
398,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
399,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
400,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
401,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
402,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
403,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
404,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
405,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
406,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
407,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
408,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
409,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
410,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
411,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
412,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
413,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
414,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
415,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
416,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
417,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
418,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
419,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
420,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
421,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
422,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
423,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
424,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
425,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
426,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
427,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
428,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
429,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
430,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
431,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
432,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
433,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
434,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
435,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
436,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
437,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
438,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
439,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
440,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
441,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
442,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
443,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
444,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
445,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
446,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
447,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
448,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
449,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
450,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
451,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
452,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
453,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
454,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
455,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
456,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
457,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
458,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
459,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
460,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
461,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
462,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
463,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
464,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
465,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
466,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
467,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
468,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
469,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
470,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
471,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
472,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
473,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
474,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
475,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
476,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
477,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
478,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
479,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
480,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
481,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
482,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
483,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
484,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
485,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
486,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
487,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
488,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
489,0.03114207275211811,0.03114207275211811,0.03114207275211811,0.3211093246936798,0.3211093246936798,0.3211093246936798,
